Age,MP,PER,TS%,FTr,TRB%,AST%,STL%,USG%,W/L%,Share,Season,MVP_Rank,Awards,Player,Team,prominence_score,fatigue_decay,fatigue_streak,is_defending_mvp,MVP_Category,MVP_Performance_Category
24.0,3396.0,18.9,0.505,0.202,12.3,26.8,2.1,29.1,0.439,0.0,2001,0,No awards,Antoine Walker,BOS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,1512.0,19.7,0.596,0.462,5.5,31.9,1.6,16.5,0.451,0.0,2004,0,No awards,Antonio Daniels,SEA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,2026.0,18.0,0.557,0.488,5.1,25.6,1.4,19.0,0.634,0.0,2005,0,6MOY-8,Antonio Daniels,SEA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2441.0,20.3,0.571,0.355,14.7,7.5,2.2,22.5,0.683,0.0,1998,0,No awards,Antonio McDyess,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1937.0,21.7,0.515,0.383,16.0,8.7,2.0,27.3,0.28,0.0,1999,0,NBA3,Antonio McDyess,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2698.0,19.6,0.539,0.426,13.8,10.9,1.3,26.9,0.427,0.0,2000,0,No awards,Antonio McDyess,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2555.0,22.0,0.538,0.373,18.0,10.8,0.9,26.5,0.488,0.0,2001,0,AS,Antonio McDyess,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
32.0,1729.0,18.1,0.552,0.257,17.0,7.2,1.9,18.6,0.646,0.0,2007,0,6MOY-6,Antonio McDyess,DET,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2771.0,18.0,0.575,0.425,13.6,6.8,0.9,21.5,0.427,0.0,1992,0,No awards,Armen Gilliam,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,1969.0,18.5,0.577,0.529,13.4,5.6,1.0,20.3,0.549,0.0,1994,0,6MOY-5,Armen Gilliam,NJN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
30.0,2472.0,18.1,0.562,0.433,13.6,7.2,1.4,21.8,0.366,0.0,1995,0,6MOY-9,Armen Gilliam,NJN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
31.0,2832.0,21.7,0.699,0.652,16.7,8.9,0.8,18.5,0.549,0.006,1981,22,"MVP-22,AS",Artis Gilmore,CHI,0.0,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
32.0,2796.0,22.4,0.702,0.659,16.9,7.5,0.8,19.6,0.415,0.0,1982,0,AS,Artis Gilmore,CHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
33.0,2797.0,21.2,0.668,0.559,19.2,6.1,0.7,19.4,0.646,0.044,1983,8,"MVP-8,AS",Artis Gilmore,SAS,0.125,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
34.0,2034.0,18.8,0.675,0.701,17.3,4.3,0.8,16.7,0.451,0.0,1984,0,No awards,Artis Gilmore,SAS,0.0,0.125,0.0,0,No MVP Votes,Outside Top 5
35.0,2756.0,20.3,0.68,0.756,17.4,6.4,0.7,20.0,0.5,0.0,1985,0,No awards,Artis Gilmore,SAS,0.0,0.0625,0.0,0,No MVP Votes,Outside Top 5
31.0,1735.0,24.7,0.617,0.422,19.3,13.8,1.9,25.5,0.537,0.0,1996,0,"ROY-2,6MOY-2",Arvydas Sabonis,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
32.0,1762.0,21.8,0.592,0.436,18.4,14.6,1.9,23.9,0.598,0.0,1997,0,No awards,Arvydas Sabonis,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
33.0,2333.0,20.9,0.581,0.49,18.2,16.9,1.5,23.2,0.561,0.0,1998,0,No awards,Arvydas Sabonis,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
34.0,1349.0,20.4,0.546,0.366,16.8,16.2,1.4,21.7,0.7,0.003,1999,13,MVP-13,Arvydas Sabonis,POR,0.07692307692307693,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
35.0,1688.0,20.3,0.568,0.331,17.9,12.0,1.4,21.4,0.72,0.0,2000,0,No awards,Arvydas Sabonis,POR,0.0,0.07692307692307693,0.0,0,No MVP Votes,Outside Top 5
36.0,1299.0,18.4,0.527,0.302,15.2,12.3,1.7,24.0,0.61,0.0,2001,0,No awards,Arvydas Sabonis,POR,0.0,0.038461538461538464,0.0,0,No MVP Votes,Outside Top 5
38.0,1209.0,20.5,0.549,0.454,16.7,19.3,2.7,19.4,0.61,0.0,2003,0,No awards,Arvydas Sabonis,POR,0.0,0.009615384615384616,0.0,0,No MVP Votes,Outside Top 5
26.0,2550.0,18.1,0.616,0.353,7.3,24.9,1.6,23.7,0.61,0.0,2025,0,No awards,Austin Reaves,LAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2417.0,20.3,0.598,0.484,17.0,24.2,1.7,21.2,0.603,0.0,2020,0,"DPOY-5,AS,DEF2",Bam Adebayo,MIA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2143.0,22.7,0.626,0.443,15.3,26.9,1.7,23.7,0.556,0.0,2021,0,"DPOY-4,DEF2",Bam Adebayo,MIA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1825.0,21.8,0.608,0.466,17.5,17.5,2.2,25.0,0.646,0.0,2022,0,"DPOY-4,DEF2",Bam Adebayo,MIA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2598.0,20.1,0.592,0.361,15.5,15.9,1.7,25.2,0.537,0.0,2023,0,"DPOY-5,AS,DEF2",Bam Adebayo,MIA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2416.0,19.8,0.576,0.381,17.3,18.9,1.7,24.9,0.561,0.0,2024,0,"DPOY-3,AS,DEF1",Bam Adebayo,MIA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2674.0,18.9,0.561,0.295,15.5,20.0,1.8,23.5,0.451,0.0,2025,0,DPOY-10,Bam Adebayo,MIA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,3318.0,18.2,0.498,0.252,6.0,37.3,2.8,23.9,0.537,0.0,2002,0,AS,Baron Davis,CHA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2686.0,20.7,0.492,0.251,6.1,37.9,3.2,30.1,0.5,0.003,2004,10,"MVP-10,AS,NBA3",Baron Davis,NOH,0.1,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
27.0,2221.0,21.0,0.53,0.358,6.8,36.9,2.9,26.5,0.512,0.001,2007,15,MVP-15,Baron Davis,GSW,0.06666666666666667,0.025,0.0,0,Outside Top 5 (with votes),Outside Top 5
28.0,3196.0,19.8,0.523,0.278,6.4,29.7,2.9,25.6,0.585,0.0,2008,0,No awards,Baron Davis,GSW,0.0,0.11666666666666667,0.0,0,No MVP Votes,Outside Top 5
23.0,2704.0,18.2,0.572,0.329,5.4,20.1,1.2,29.3,0.598,0.0,2007,0,No awards,Ben Gordon,CHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,2732.0,20.0,0.557,0.342,13.0,37.4,2.5,22.3,0.634,0.0,2018,0,ROY-1,Ben Simmons,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2700.0,20.0,0.582,0.446,13.7,34.2,2.0,22.1,0.622,0.0,2019,0,AS,Ben Simmons,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2017.0,20.4,0.602,0.461,12.2,33.8,2.9,20.9,0.589,0.0,2020,0,"DPOY-4,AS,NBA3,DEF1",Ben Simmons,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1877.0,18.3,0.584,0.492,12.2,31.3,2.4,20.2,0.681,0.003,2021,12,"MVP-12,DPOY-2,AS,DEF1",Ben Simmons,PHI,0.08333333333333333,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
27.0,2921.0,18.6,0.522,0.488,21.0,6.2,2.5,10.5,0.61,0.019,2002,10,"MVP-10,DPOY-1,NBA3,DEF1",Ben Wallace,DET,0.1,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
24.0,2914.0,19.9,0.617,0.351,10.5,15.1,1.2,23.2,0.476,0.017,1981,14,MVP-14,Bernard King,GSW,0.07142857142857142,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,2861.0,19.8,0.6,0.382,8.9,14.9,1.3,25.3,0.549,0.014,1982,14,"MVP-14,AS,NBA2",Bernard King,GSW,0.07142857142857142,0.07142857142857142,0.0,0,Outside Top 5 (with votes),Outside Top 5
26.0,2207.0,20.3,0.566,0.34,8.7,16.0,2.0,29.1,0.537,0.005,1983,16,MVP-16,Bernard King,NYK,0.0,0.10714285714285714,0.0,0,Outside Top 5 (with votes),Outside Top 5
27.0,2667.0,22.7,0.619,0.403,9.0,11.1,1.4,28.7,0.573,0.491,1984,2,"MVP-2,AS,NBA1",Bernard King,NYK,0.5,0.05357142857142857,0.0,0,Top 5,Top 5 (not MVP this year)
28.0,2063.0,25.2,0.585,0.424,8.9,18.6,1.7,35.1,0.293,0.09,1985,7,"MVP-7,AS,NBA1",Bernard King,NYK,0.14285714285714285,0.5267857142857143,0.5,0,Outside Top 5 (with votes),Outside Top 5
33.0,2687.0,18.8,0.545,0.352,8.1,21.8,0.9,29.4,0.378,0.0,1990,0,No awards,Bernard King,WSB,0.0,0.025390625,0.0,0,No MVP Votes,Outside Top 5
34.0,2401.0,19.1,0.527,0.321,7.3,21.8,1.1,34.4,0.366,0.007,1991,16,"MVP-16,AS,NBA3",Bernard King,WSB,0.0,0.203125,0.0,0,Outside Top 5 (with votes),Outside Top 5
23.0,2925.0,18.4,0.611,0.463,12.0,5.6,0.8,21.5,0.61,0.0,1981,0,No awards,Bill Cartwright,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2468.0,19.0,0.627,0.636,14.0,8.6,0.8,21.3,0.537,0.0,1983,0,No awards,Bill Cartwright,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2487.0,18.5,0.637,0.621,15.9,6.4,0.9,20.6,0.573,0.0,1984,0,No awards,Bill Cartwright,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2864.0,19.2,0.59,0.35,18.6,6.8,0.8,18.2,0.598,0.012,1984,12,"MVP-12,DPOY-12,AS",Bill Laimbeer,DET,0.08333333333333333,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
27.0,2892.0,18.0,0.548,0.26,18.3,7.0,1.1,19.1,0.561,0.0,1985,0,AS,Bill Laimbeer,DET,0.0,0.08333333333333333,0.0,0,No MVP Votes,Outside Top 5
27.0,1910.0,18.0,0.589,0.363,9.8,11.4,2.0,19.7,0.451,0.0,1980,0,No awards,Billy Knight,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2385.0,19.9,0.596,0.4,9.4,10.0,1.7,23.2,0.537,0.0,1981,0,No awards,Billy Knight,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
30.0,2262.0,18.7,0.589,0.415,7.7,12.0,1.3,23.6,0.244,0.0,1983,0,No awards,Billy Knight,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1560.0,19.3,0.537,0.221,5.5,19.0,2.4,28.9,0.549,0.0,1981,0,No awards,Billy Ray Bates,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2619.0,18.1,0.542,0.269,15.8,7.0,1.4,23.9,0.451,0.0,1998,0,No awards,Bison Dele,DET,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,3112.0,21.9,0.549,0.505,18.6,18.7,1.0,27.3,0.39,0.004,2011,10,"MVP-10,ROY-1,AS",Blake Griffin,LAC,0.1,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
22.0,2392.0,23.4,0.557,0.458,17.8,16.6,1.2,26.6,0.606,0.0,2012,0,"AS,NBA2",Blake Griffin,LAC,0.0,0.1,0.0,0,No MVP Votes,Outside Top 5
23.0,2598.0,22.4,0.572,0.397,15.2,19.9,2.0,25.4,0.683,0.0,2013,0,"AS,NBA2",Blake Griffin,LAC,0.0,0.05,0.0,0,No MVP Votes,Outside Top 5
24.0,2863.0,23.9,0.583,0.496,14.7,19.2,1.6,29.0,0.695,0.347,2014,3,"MVP-3,AS,NBA2",Blake Griffin,LAC,0.3333333333333333,0.025,0.0,0,Top 5,Top 5 (not MVP this year)
25.0,2356.0,22.8,0.551,0.373,12.1,26.2,1.4,28.4,0.683,0.002,2015,8,"MVP-8,AS,NBA3",Blake Griffin,LAC,0.125,0.3458333333333333,0.5,0,Outside Top 5 (with votes),Outside Top 5
27.0,2076.0,22.6,0.569,0.434,13.4,24.5,1.4,28.0,0.622,0.0,2017,0,No awards,Blake Griffin,LAC,0.0,0.14895833333333333,0.0,0,No MVP Votes,Outside Top 5
29.0,2622.0,21.0,0.581,0.41,11.8,27.1,1.0,30.2,0.5,0.0,2019,0,"AS,NBA3",Blake Griffin,DET,0.0,0.07447916666666667,0.0,0,No MVP Votes,Outside Top 5
32.0,1753.0,19.7,0.573,0.387,13.0,14.0,1.9,21.8,0.732,0.006,1981,22,MVP-22,Bob Lanier,MIL,0.0,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
29.0,1676.0,18.4,0.561,0.204,7.0,17.7,2.1,23.8,0.72,0.0,2003,0,6MOY-1,Bobby Jackson,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2125.0,18.5,0.59,0.44,11.2,9.8,2.2,19.5,0.72,0.0,1980,0,DEF1,Bobby Jones,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,2046.0,20.1,0.604,0.46,11.6,15.4,2.2,20.8,0.756,0.004,1981,24,"MVP-24,AS,DEF1",Bobby Jones,PHI,0.0,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
30.0,2181.0,19.3,0.62,0.452,10.1,12.0,2.2,19.6,0.707,0.0,1982,0,"AS,DEF1",Bobby Jones,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,1643.0,19.7,0.548,0.192,16.2,13.2,1.5,26.0,0.329,0.0,2018,0,No awards,Bobby Portis,CHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,1372.0,19.9,0.598,0.122,17.9,7.4,1.8,20.9,0.639,0.0,2021,0,6MOY-9,Bobby Portis,MIL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1995.0,18.8,0.571,0.331,11.0,18.4,2.5,23.3,0.61,0.0,2001,0,No awards,Bonzi Wells,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2348.0,18.4,0.538,0.279,11.1,15.8,2.6,26.4,0.598,0.0,2002,0,No awards,Bonzi Wells,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2821.0,18.5,0.594,0.518,14.4,14.8,1.1,22.2,0.695,0.005,1989,11,"MVP-11,AS",Brad Daugherty,CLE,0.09090909090909091,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,2946.0,19.9,0.583,0.501,16.3,13.9,1.3,24.0,0.402,0.0,1991,0,AS,Brad Daugherty,CLE,0.0,0.045454545454545456,0.0,0,No MVP Votes,Outside Top 5
26.0,2643.0,23.0,0.629,0.528,16.0,15.3,1.2,23.6,0.695,0.025,1992,11,"MVP-11,AS,NBA3",Brad Daugherty,CLE,0.09090909090909091,0.045454545454545456,0.0,0,Outside Top 5 (with votes),Outside Top 5
27.0,2691.0,22.0,0.635,0.54,15.5,17.3,1.0,21.1,0.659,0.001,1993,10,"MVP-10,AS",Brad Daugherty,CLE,0.1,0.11363636363636365,0.0,0,Outside Top 5 (with votes),Outside Top 5
22.0,469.0,21.2,0.651,0.739,14.7,9.0,1.0,21.7,0.52,0.0,1999,0,No awards,Brad Miller,CHA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,961.0,18.9,0.558,0.666,17.1,7.8,1.2,19.9,0.598,0.0,2000,0,No awards,Brad Miller,CHA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2270.0,19.3,0.579,0.535,14.9,14.5,1.5,18.7,0.585,0.0,2003,0,AS,Brad Miller,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2621.0,19.4,0.579,0.45,16.1,18.5,1.3,17.6,0.671,0.0,2004,0,AS,Brad Miller,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2089.0,20.7,0.596,0.471,13.9,16.1,1.7,17.4,0.61,0.0,2005,0,No awards,Brad Miller,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2684.0,20.1,0.604,0.259,5.0,16.2,1.5,26.5,0.598,0.0,2017,0,No awards,Bradley Beal,WAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2977.0,18.4,0.564,0.249,6.9,21.0,1.6,27.6,0.524,0.0,2018,0,AS,Bradley Beal,WAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,3028.0,20.8,0.581,0.278,7.4,24.1,1.9,28.4,0.39,0.0,2019,0,AS,Bradley Beal,WAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2053.0,23.2,0.579,0.351,6.4,29.5,1.6,34.4,0.347,0.0,2020,0,No awards,Bradley Beal,WAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2147.0,22.7,0.593,0.332,7.0,21.3,1.5,34.1,0.472,0.0,2021,0,"AS,NBA3",Bradley Beal,WAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,791.0,21.6,0.632,0.352,12.4,2.9,1.5,17.0,0.545,0.0,2012,0,No awards,Brandan Wright,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,1149.0,21.0,0.606,0.238,12.6,5.6,1.2,19.0,0.5,0.0,2013,0,No awards,Brandan Wright,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,1077.0,23.5,0.695,0.32,13.1,4.7,1.5,17.4,0.598,0.0,2014,0,No awards,Brandan Wright,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,1300.0,20.9,0.663,0.234,14.0,9.5,1.1,18.7,0.466,0.0,2020,0,ROY-4,Brandon Clarke,MEM,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,1246.0,23.7,0.66,0.291,14.4,10.3,1.5,17.7,0.683,0.0,2022,0,6MOY-11,Brandon Clarke,MEM,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,1090.0,20.0,0.682,0.393,15.1,9.5,1.5,17.7,0.622,0.0,2023,0,No awards,Brandon Clarke,MEM,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2104.0,18.8,0.587,0.336,9.6,19.3,1.3,28.1,0.417,0.0,2020,0,"MIP-1,AS",Brandon Ingram,NOP,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2093.0,19.2,0.584,0.291,7.8,22.4,1.0,28.0,0.431,0.0,2021,0,No awards,Brandon Ingram,NOP,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1869.0,18.7,0.554,0.328,9.5,27.8,0.9,29.3,0.439,0.0,2022,0,No awards,Brandon Ingram,NOP,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2103.0,18.2,0.578,0.302,8.6,26.7,1.2,27.2,0.598,0.0,2024,0,No awards,Brandon Ingram,NOP,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2331.0,18.4,0.514,0.213,5.3,26.7,2.3,25.9,0.47,0.0,2012,0,No awards,Brandon Jennings,MIL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2015.0,18.0,0.548,0.315,7.7,20.9,1.8,23.0,0.39,0.0,2007,0,ROY-1,Brandon Roy,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2792.0,19.4,0.531,0.319,7.3,28.2,1.5,24.9,0.5,0.0,2008,0,AS,Brandon Roy,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2903.0,24.0,0.573,0.383,7.9,25.4,1.7,27.4,0.659,0.006,2009,9,"MVP-9,AS,NBA2",Brandon Roy,POR,0.1111111111111111,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,2419.0,21.3,0.568,0.424,7.3,23.1,1.4,26.7,0.61,0.0,2010,0,"AS,NBA3",Brandon Roy,POR,0.0,0.1111111111111111,0.0,0,No MVP Votes,Outside Top 5
28.0,2228.0,18.3,0.582,0.491,15.2,5.2,0.7,17.3,0.524,0.0,2008,0,No awards,Brendan Haywood,WAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
30.0,3040.0,19.3,0.652,0.296,8.6,21.3,2.6,16.2,0.549,0.0,2002,0,No awards,Brent Barry,SEA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
32.0,1803.0,18.3,0.668,0.258,6.7,30.5,2.5,15.8,0.451,0.0,2004,0,No awards,Brent Barry,SEA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,1944.0,18.0,0.495,0.334,5.0,49.3,3.5,18.7,0.22,0.0,2005,0,No awards,Brevin Knight,CHA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,1634.0,19.4,0.626,0.582,10.9,10.7,2.2,18.9,0.451,0.0,2004,0,No awards,Brian Cardinal,GSW,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,3027.0,20.1,0.57,0.451,13.5,11.8,1.0,23.6,0.146,0.0,2010,0,No awards,Brook Lopez,NJN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2889.0,19.3,0.549,0.374,10.0,8.8,0.9,27.3,0.293,0.0,2011,0,No awards,Brook Lopez,NJN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2253.0,24.7,0.567,0.358,13.4,6.4,0.8,28.6,0.598,0.0,2013,0,AS,Brook Lopez,BRK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2100.0,22.7,0.558,0.278,14.3,4.5,1.1,26.3,0.463,0.0,2015,0,No awards,Brook Lopez,BRK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2457.0,21.7,0.562,0.348,13.1,10.8,1.2,27.3,0.256,0.0,2016,0,No awards,Brook Lopez,BRK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2222.0,20.4,0.578,0.311,9.6,14.8,0.8,29.2,0.244,0.0,2017,0,No awards,Brook Lopez,BRK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
34.0,2373.0,18.4,0.63,0.211,11.4,6.1,0.7,19.3,0.707,0.0,2023,0,"DPOY-2,DEF1",Brook Lopez,MIL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2961.0,18.6,0.611,0.573,19.6,5.9,1.4,18.4,0.598,0.053,1983,7,"MVP-7,AS,NBA2",Buck Williams,NJN,0.14285714285714285,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
27.0,2637.0,18.2,0.603,0.623,18.3,6.5,1.3,20.0,0.232,0.001,1988,14,"MVP-14,DEF2",Buck Williams,NJN,0.07142857142857142,0.008928571428571428,0.0,0,Outside Top 5 (with votes),Outside Top 5
26.0,3048.0,19.2,0.59,0.235,6.2,16.4,2.5,22.6,0.756,0.0,1988,0,No awards,Byron Scott,LAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2796.0,19.9,0.585,0.204,5.7,18.0,1.3,27.5,0.5,0.0,2017,0,No awards,CJ McCollum,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2452.0,20.6,0.565,0.254,9.6,43.0,1.4,33.2,0.537,0.012,2025,7,"MVP-7,AS,NBA3",Cade Cunningham,DET,0.14285714285714285,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
32.0,2014.0,18.1,0.542,0.2,2.4,17.2,2.6,26.1,0.488,0.0,1981,0,No awards,Calvin Murphy,HOU,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2599.0,19.0,0.622,0.438,13.2,8.0,1.1,19.1,0.512,0.0,1982,0,No awards,Calvin Natt,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2879.0,19.0,0.593,0.361,11.7,9.1,1.0,22.3,0.561,0.0,1983,0,No awards,Calvin Natt,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2657.0,21.8,0.604,0.449,12.2,12.4,1.3,24.1,0.634,0.028,1985,11,"MVP-11,AS",Calvin Natt,DEN,0.09090909090909091,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
29.0,2007.0,18.6,0.562,0.373,11.3,11.6,1.3,23.3,0.573,0.0,1986,0,No awards,Calvin Natt,DEN,0.0,0.09090909090909091,0.0,0,No MVP Votes,Outside Top 5
28.0,1800.0,18.2,0.632,0.301,7.8,18.5,1.5,22.9,0.317,0.0,2025,0,No awards,Cameron Johnson,BRK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,753.0,18.3,0.562,0.543,13.7,10.5,3.4,19.1,0.537,0.0,1987,0,No awards,Carey Scurry,UTA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2592.0,20.8,0.567,0.317,18.3,10.3,1.5,20.0,0.427,0.0,2004,0,No awards,Carlos Boozer,CLE,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2557.0,24.1,0.588,0.322,20.6,16.6,1.4,26.5,0.622,0.005,2007,9,"MVP-9,AS",Carlos Boozer,UTA,0.1111111111111111,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
26.0,2827.0,21.9,0.581,0.303,18.2,14.2,1.8,26.6,0.659,0.001,2008,14,"MVP-14,AS,NBA3",Carlos Boozer,UTA,0.07142857142857142,0.1111111111111111,0.0,0,Outside Top 5 (with votes),Outside Top 5
28.0,2673.0,21.3,0.599,0.35,19.4,15.8,1.6,24.8,0.646,0.0,2010,0,No awards,Carlos Boozer,UTA,0.0,0.06349206349206349,0.0,0,No MVP Votes,Outside Top 5
29.0,1882.0,18.8,0.542,0.289,17.6,14.3,1.3,26.9,0.756,0.0,2011,0,No awards,Carlos Boozer,CHI,0.0,0.06349206349206349,0.0,0,No MVP Votes,Outside Top 5
30.0,1948.0,19.7,0.549,0.163,16.1,11.8,1.7,23.8,0.758,0.0,2012,0,No awards,Carlos Boozer,CHI,0.0,0.031746031746031744,0.0,0,No MVP Votes,Outside Top 5
21.0,2941.0,22.0,0.563,0.451,7.8,14.3,1.5,32.0,0.537,0.0,2006,0,NBA3,Carmelo Anthony,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2486.0,22.1,0.552,0.391,8.9,19.2,1.5,33.4,0.549,0.001,2007,15,"MVP-15,AS,NBA3",Carmelo Anthony,DEN,0.06666666666666667,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
23.0,2806.0,21.1,0.568,0.398,11.0,16.1,1.7,30.2,0.61,0.002,2008,13,"MVP-13,AS",Carmelo Anthony,DEN,0.07692307692307693,0.06666666666666667,0.0,0,Outside Top 5 (with votes),Outside Top 5
24.0,2277.0,19.0,0.532,0.388,11.5,18.1,1.7,31.5,0.659,0.0,2009,0,NBA3,Carmelo Anthony,DEN,0.0,0.11025641025641025,0.0,0,No MVP Votes,Outside Top 5
